id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,Gender,Location
824774,1,1,3.98,12,1.56,0,6.5,0.1,0,F,New Jersey
824775,1,0,1.39,29,0,0,13.3,0.6,0,M,California
824777,1,1,4.53,19,1.76,0,52.5,3.2,0,M,California
824788,1,0,0.76,16,0,0,33.3,2,0,F,New Jersey
824800,1,1,3.98,19,1.9,0,50.6,3.4,0,F,New Jersey
824851,1,0,3.98,25,0.12,0,37.9,2.7,0,F,New Jersey
824870,1,1,4.67,29,1.97,0,67.6,8.3,0,F,New Jersey
824873,1,1,3.98,17,1.92,0,42.7,1.7,0,F,New Jersey
824939,1,1,3.98,19,1.95,0,69.9,1.5,0,F,New Jersey
824940,0,0,0.25,12,0,0,20.3,0.6,0,M,New York
824953,1,1,3.98,25,0.1,0,76.1,5.8,0,M,New York
825030,1,1,3.98,24,1.08,0,229.8,7.2,0,M,New York
825057,1,0,1.9,29,0,0,38.5,1.1,0,M,New York
825083,1,1,3.98,12,0.11,0,16.5,0.5,0,M,New York
825102,1,1,3.98,20,0.01,0,43.4,3.7,0,M,Chicago
825125,0,0,1.81,32,,0,19.4,3.2,0,M,Chicago
825126,1,0,3.95,22,,0,0,0,0,M,Chicago
825133,1,0,3.98,22,0.02,0,165.7,14.8,0,M,Chicago
825160,1,1,3.98,17,1.93,0,87,8.1,0,M,Chicago
825168,1,0,3.98,22,1.16,0,48.5,4,0,F,New York
825206,1,1,3.98,20,0.08,0,119,5.7,0,F,New York
825211,1,1,3.98,24,1.92,0,79.6,7.8,0,F,New York
825217,1,1,3.98,25,,0,99.9,4.6,0,F,New York
825286,1,0,3.98,19,1.94,0,56.7,2.5,0,F,New York
825343,1,1,3.98,21,0.26,0,179.1,7,0,F,New York
825369,0,0,1.82,27,,2,9.8,0.7,0,F,New York
825419,1,0,3.98,22,0.01,0,37.8,1.9,0,F,New York
825458,1,1,3.13,34,0,0,133.1,24.8,0,F,New York
825476,1,1,4.35,14,1.58,1,20.1,0.7,0,F,New York
825484,1,1,1.86,20,0,1,23.7,1.5,0,F,New York
825528,1,0,1.78,25,0,1,22,1.4,0,F,New York
825568,1,1,3.98,20,0.02,3,60.7,9.2,0,F,New York
825585,1,0,0.44,11,0,0,7.5,0.5,0,F,New York
825586,1,0,1.98,29,,1,66.1,2.9,0,F,New York
825609,0,0,0.48,12,0,0,13,3.1,0,F,New York
825631,1,1,3.97,17,1.92,1,58.8,5,0,F,New York
825632,1,0,0.38,11,0,0,16.4,2.1,0,F,Washington DC
825718,1,0,1.84,29,0,2,21.2,1.3,0,F,California
825742,1,0,1.6,32,,0,0,0,0,F,California
825748,1,0,3.97,24,,0,,,0,F,California
825803,1,0,1.97,29,0,0,43.9,2.5,0,M,California
825835,1,1,3.97,10,1.07,0,118.7,4.6,0,M,Chicago
825837,1,1,3.97,28,1.41,0,127.4,4.3,0,M,Chicago
825850,1,0,1.97,29,0,0,38,2.6,0,M,Chicago
825851,1,1,3.97,20,0.02,0,4.4,0.3,0,M,Chicago
825877,1,0,1.97,29,0,1,31.4,2.1,0,M,Chicago
825887,1,1,3.97,17,,0,97.7,11,0,M,Chicago
825933,1,1,3.97,15,,0,33.4,1.3,0,M,Chicago
825946,1,0,1.53,21,,0,18.5,2,0,M,Chicago
825947,1,0,1.38,29,0,0,2.6,0.1,0,M,Chicago
825950,1,0,1.2,23,0,0,18,0.7,0,M,Chicago
825951,1,0,3.97,33,,1,79.4,5.5,0,M,Chicago
826010,1,0,0,2,0,0,0,0,0,M,Chicago
826023,1,1,3.97,15,1.91,1,36.2,3.5,0,M,Chicago
826043,1,1,3.97,15,1.3,0,46.4,3.6,0,M,Chicago
826052,1,0,0.74,16,0,0,22.5,0.8,0,F,Chicago
826097,1,1,3.97,19,1.07,0,552.3,159.5,0,F,Chicago
826103,1,0,0.22,10,0,0,22.1,0.5,0,M,California
826105,1,1,3.97,20,1.71,0,42.6,7.2,0,F,New York
826119,0,0,1.69,32,,0,43.1,1.9,0,F,New York
826142,1,1,3.91,21,0,0,21.6,1.5,0,F,New York
826159,0,0,1.07,21,,2,21.3,0.8,0,F,California
826160,1,0,3.97,28,2.5,0,123.6,8.2,0,F,Chicago
826180,1,1,3.97,22,1.95,2,60.8,4,0,F,Chicago
826196,1,0,3.97,35,,0,41.4,5.1,0,F,Chicago
826203,0,0,3.69,69,,0,35,151.5,0,F,Chicago
826222,1,0,0.47,15,0,0,7.3,0.4,0,F,Chicago
826224,1,1,3.97,15,1.93,0,49.7,3.6,0,F,Chicago
826264,1,0,1.52,29,0,0,24.8,0.9,0,M,California
826268,1,0,0.01,7,0,0,0,0,0,M,California
826297,1,0,1.91,29,0,0,43.4,1.9,0,M,California
826353,1,0,3.97,22,,0,123.2,4.8,0,M,California
826360,1,1,3.97,20,0,1,64.2,6.7,0,M,California
826363,1,0,3.97,21,0.28,0,71.1,2.7,0,M,California
826422,1,1,3.97,22,1.95,1,45.8,3,0,M,California
826423,0,0,0.35,13,0,0,22.4,1.5,0,M,California
826473,1,0,1.74,29,0,0,28.2,3.4,0,M,California
826506,1,0,0.65,10,0,0,57.1,1.8,0,M,California
826518,1,0,3.97,21,0.4,0,43,3.6,0,M,California
826545,1,1,3.97,17,1.89,0,66.3,6,0,M,California
826573,1,1,3.97,21,,1,153.4,4,0,M,California
826612,1,0,0.85,17,0,1,11.6,0.7,0,M,California
826631,1,1,3.97,22,0.09,0,61.1,6.1,0,F,Washington DC
826646,1,1,3.97,17,1.9,0,38.4,3.1,0,F,New York
826729,0,0,1.59,27,,1,76.6,5.9,0,F,New York
826736,1,0,0.3,10,0,0,3.6,0.3,0,F,New York
826756,0,0,0.77,20,,0,10.6,1.7,6,F,New York
826833,1,0,3.97,20,1.97,0,163.3,13.7,0,M,New Jersey
826838,1,1,3.97,22,,0,25.1,1.3,0,M,New Jersey
826848,0,0,0.98,18,0,0,7.6,0.5,0,F,New York
826909,0,0,0.84,8,0,0,7.8,0.6,0,F,New York
826919,1,0,3.97,21,0.44,0,77.4,5.2,0,F,New York
826922,1,0,3.97,22,1.11,0,65.8,3.7,0,M,New York
826929,1,0,2.01,29,,1,131.1,8.3,0,M,New York
826952,1,0,2.06,25,,0,94.5,23.9,0,M,Washington DC
826956,1,1,3.93,20,0,0,17.2,1.3,0,M,Washington DC
826966,1,0,3.19,30,,0,171,18,0,M,Washington DC
827010,1,0,3.97,22,,0,68.3,5,0,M,Washington DC
827016,1,1,3.97,10,1.2,0,33.5,1.5,0,F,Washington DC
827035,1,0,1.43,29,0,0,24.2,0.6,0,F,Washington DC
827062,1,1,3.97,24,1.93,0,63.1,5.3,0,F,New York
827115,1,0,3.96,19,1.93,0,61.1,2,0,F,Chicago
827134,1,1,3.96,17,0.47,0,9.4,0.4,0,F,Chicago
827150,1,0,0.69,20,,0,10.1,2.2,0,F,Chicago
827163,1,1,3.96,28,,0,56.1,1.6,0,F,Chicago
827166,1,1,4.55,15,1.36,0,55.1,3.3,0,F,Chicago
827182,1,1,3.96,20,1.95,0,30.3,1.8,0,F,Chicago
827188,1,0,1.97,29,0,0,53,2.1,0,F,Chicago
827203,0,0,1.29,24,,2,28.2,3.9,0,F,Chicago
827208,0,0,0.28,16,,1,0,0,0,F,Chicago
827296,1,0,2.39,22,0,0,13.2,3.7,0,F,Chicago
827297,1,0,1.18,28,0,0,21.9,0.4,0,F,Chicago
827314,1,1,3.96,19,,0,33.7,3.3,0,F,Chicago
827339,1,1,3.96,17,1.93,2,69.8,3.1,0,F,Chicago
827360,1,1,3.96,17,1.93,0,8.3,0.6,0,F,Chicago
827403,1,0,3.96,22,0.02,0,115.9,10.3,0,F,Chicago
827428,1,1,3.96,17,1.94,1,99.2,4,0,F,Chicago
827510,0,0,0.77,55,,0,67.3,42.1,0,F,Chicago
827517,1,0,3.96,12,1.07,0,18,2.3,0,F,Chicago
827533,1,1,3.96,21,0.13,0,37.5,4.3,0,F,Chicago
827681,1,1,0.38,0,0,0,11.8,1.7,1,F,Chicago
827684,1,1,1.76,29,0,0,21.9,0.9,0,F,Chicago
827696,0,0,0.88,15,0,0,22,0.7,0,F,Chicago
827729,1,1,3.96,19,1.93,0,56.6,2.7,0,F,Chicago
827738,1,1,3.96,20,0.04,0,46.6,2.4,0,F,California
827795,1,0,2.07,26,,0,27.3,1.2,0,F,California
827802,1,0,3.96,21,1.51,0,47.2,6.7,0,F,California
827831,1,1,3.78,18,0,0,72.9,3.8,0,F,California
827853,1,0,0.6,20,,0,7.8,1.4,0,M,California
827936,1,1,3.96,24,1.95,0,82.5,11.5,0,M,California
827959,1,1,3.96,20,0.09,0,16.1,1,0,M,California
827974,1,0,0.17,8,0,0,30,1.6,0,M,California
827989,1,1,3.96,22,,0,123.6,9.7,0,M,California
827992,1,1,3.96,20,0.39,0,92.1,6.3,0,M,California
828014,1,0,0.56,19,,0,8.9,0.7,0,M,New Jersey
828025,1,1,3.96,21,0.32,0,122.5,12.7,0,M,New Jersey
828027,1,0,0.92,16,0,1,11.2,0.6,0,M,New Jersey
828062,1,0,3.21,21,,0,26.5,2.2,0,M,New Jersey
828072,1,0,1.42,20,0,0,12.9,0.6,0,F,Washington DC
828083,1,1,3.96,21,1.93,0,141.8,12.7,0,F,Washington DC
828098,1,1,3.96,22,,0,11.7,1.5,0,F,Washington DC
828124,1,1,3.96,20,,0,35.9,4.2,0,F,Chicago
828125,1,0,3.96,22,,0,35.2,6.6,0,F,Chicago
828153,1,1,3.96,24,1.94,0,61.6,2.7,0,F,Chicago
828170,1,0,3.03,19,,0,23.9,0.8,0,F,Chicago
828173,1,0,2.59,21,,0,11,0.5,0,F,Chicago
828192,1,0,3.63,35,,0,54.1,4.5,0,F,Chicago
828202,1,0,3.96,21,0.33,2,67.9,7.7,0,F,Chicago
828302,1,1,3.96,17,1.5,0,51.2,6,0,F,Chicago
828315,1,1,2.68,17,0,0,27.5,0.9,0,F,Chicago
828394,1,0,0.42,12,0,0,5.2,0.9,0,F,Chicago
828406,1,1,3.96,20,1.96,0,140.5,10.8,0,F,Chicago
828409,1,0,2.05,25,,0,32.1,2.8,0,F,Chicago
828469,0,0,1.16,22,0,0,25.8,0.8,0,F,Chicago
828477,1,0,1.99,12,0,0,6.8,0.9,0,F,Chicago
828497,1,0,2.94,22,0,4,9.4,1.7,0,F,Chicago
828499,1,1,3.72,44,,0,289.2,31.4,0,F,Chicago
828522,1,0,0.43,11,0,0,5.8,0.4,0,F,Chicago
828565,1,1,3.96,20,1.96,0,112.9,7.4,0,F,Chicago
828640,1,0,2.05,20,0,5,40.8,3.4,0,M,California
828647,1,0,2.97,20,0,0,20.6,1,0,F,Chicago
828656,1,1,3.96,20,,0,36.8,2.4,0,F,Chicago
828658,1,1,3.8,20,0,0,135.8,17.7,0,F,Chicago
828668,1,0,3.01,22,0,0,15.2,1.3,0,F,Chicago
828711,1,0,3.06,22,0,0,9.8,0.6,0,F,Chicago
828749,1,1,3.95,20,,0,22.5,1.4,0,F,Chicago
828768,1,1,3.95,12,0.14,0,105.6,11.7,0,F,Chicago
828773,1,0,1.97,29,0,0,30.6,3.4,0,F,California
828840,1,1,3.95,20,1.96,0,50,8.5,0,M,New York
828884,1,1,3.95,24,1.94,5,82.7,4.8,0,F,Chicago
828898,0,0,1.18,5,,0,6,0.4,0,F,California
828901,1,0,3.95,19,1.94,0,70.5,6.5,0,F,California
828961,1,1,3.95,19,,0,83.5,7,0,F,California
829010,1,0,3.95,22,1.14,0,72.7,6.4,0,M,Chicago
829018,1,0,2.84,20,0,0,19.1,0.8,0,M,Chicago
829070,1,1,3.95,15,1.94,0,8.9,0.6,0,M,Chicago
829088,1,1,3.74,44,0,0,125.4,76.2,0,M,Chicago
829092,1,0,0.84,17,0,0,13.1,0.8,0,F,Chicago
829097,0,0,1.59,19,0,0,70.7,4.1,0,F,New Jersey
829103,1,0,0.07,13,0,0,3.6,0.1,0,F,New York
829152,1,0,3.95,20,0.84,0,3.5,0.4,0,F,New York
829171,1,0,2.01,25,,0,21.7,2.4,0,M,California
829188,0,0,0.58,35,0,0,14.1,0.9,2,F,Washington DC
829194,1,1,3.67,22,0,0,43.7,4.5,0,F,Washington DC
829202,1,1,3.95,38,1.94,1,205.8,19,0,M,Chicago
829254,1,0,4.29,0,,0,0.2,0,0,F,Chicago
829257,1,0,1.62,29,0,0,34.2,0.8,0,F,Chicago
829261,1,0,4.72,18,0,0,53.2,1.5,0,M,California
829270,1,1,3.95,24,1.95,1,91.6,7.8,0,M,California
829271,1,0,0.96,24,,0,14,1,0,M,California
829303,1,0,1.37,24,0,0,7.8,0.3,1,M,California
829357,1,0,1.99,29,,0,24.5,5.4,0,M,California
829455,1,0,3.95,147,0,0,120.1,4.9,0,M,California
829458,1,1,3.95,17,1.94,2,20.4,1.2,0,M,California
829464,1,0,1.01,21,,0,11.7,1.1,0,M,California
829466,1,0,1.4,15,0,0,3.2,0.1,1,M,California
829471,0,0,0.81,14,,0,0,0,0,F,Chicago
829490,1,1,3.95,17,1.94,0,37.1,2.6,0,F,Chicago
829529,0,0,1.15,23,,0,3.2,1,0,F,Chicago
829547,1,0,3.95,19,1.94,0,6.1,0.5,0,F,Chicago
829551,1,0,1.98,29,,0,32.6,5.9,0,F,Chicago
829561,1,1,3.95,19,1.94,0,46.8,2.4,0,F,New York
829629,1,0,1.13,28,0,1,18.1,1.3,0,F,New York
829638,1,1,3.95,17,1.94,0,78.3,3.9,0,F,New York
829651,1,1,3.95,34,0.24,1,70.4,10.8,0,F,Chicago
829677,1,1,3.95,24,1.94,0,116.6,8.4,0,F,Chicago
829678,1,0,0.82,15,0,0,39.8,1.8,0,F,Chicago
829719,1,1,3.95,17,1.94,0,86.5,9.8,0,F,Chicago
829737,1,0,2,29,,0,8.7,1.9,0,F,Chicago
829764,1,1,3.95,20,1.97,0,45.6,2,0,F,New Jersey
829768,1,0,0.38,13,0,1,82.9,5.1,0,M,California
829775,1,0,1.17,8,0,0,8,0.1,0,M,California
829799,1,1,3.13,20,0,1,148,54.7,0,M,California
829811,1,0,3.95,22,0.77,0,51.9,4.5,0,F,Chicago
829833,1,0,0.42,12,0,2,16,0.8,0,F,Chicago
829839,1,1,3.95,17,1.95,0,94.1,9.1,0,F,Chicago
829871,1,0,0.7,14,0,1,53.2,4,0,F,Chicago
829883,1,0,0.75,16,0,2,61.6,5.4,0,F,Chicago
829900,1,1,3.75,28,0,0,88.7,7.8,0,M,New Jersey
829944,1,0,1.75,28,,1,87.6,5.1,0,M,California
829958,1,0,0.96,23,0,0,7.2,0.4,0,F,New York
829972,1,1,3.95,39,1.96,0,63.6,7.3,0,F,New York
830030,1,1,3.95,20,1.95,0,28.7,2.8,0,F,New York
830036,1,0,1.97,29,0,0,11.9,0.6,0,F,New York
830039,1,0,1.11,28,0,0,52.5,2.5,0,F,New York
830044,1,0,1.53,29,0,0,31.6,8.8,0,F,New York
830085,1,1,3.95,12,0.19,0,163.1,9.5,0,M,California
830100,0,0,0.65,9,0,1,40.9,1.1,0,M,California
830124,1,1,3.95,20,1.95,1,122.9,5.3,0,M,California
830208,1,1,3.95,19,1.89,0,159.3,8.3,0,M,California
830221,1,0,3.77,20,0,0,6,2.8,0,M,California
830266,1,0,2.23,13,0,0,36.8,2.4,0,M,California
830283,1,0,3.95,21,0.51,0,105,6,0,F,New Jersey
830303,1,1,3.95,22,1.95,0,22.5,2.4,0,F,New Jersey
830339,1,0,3.95,22,0.01,0,32.8,1.6,0,F,Chicago
830351,1,1,3.85,19,0,0,40.5,4.1,0,F,Chicago
830376,1,1,3.95,20,1.95,1,65.5,5.2,0,F,New York
830399,1,1,3.95,17,1.95,0,52.6,5.8,0,M,Washington DC
830403,1,0,1.96,29,0,0,27.7,11,0,F,California
830419,1,0,1.97,29,0,0,17.8,0.8,0,F,California
830449,1,0,1.47,29,0,1,78.5,5.5,0,F,California
830456,1,1,3.95,12,0.36,1,87.3,5.4,0,F,California
830484,1,0,1.67,16,0,1,24.3,1.5,0,F,New York
830497,1,1,3.95,23,1.95,1,158.2,14.5,0,F,New York
830524,1,1,3.94,15,1.29,0,46,1.1,0,F,New York
830526,1,1,3.94,20,1.97,0,76.1,4.7,0,F,New York
830561,1,1,3.94,44,1.95,0,232,182.5,0,F,New York
830563,1,0,0.1,8,0,0,7,0.1,0,F,New York
830566,1,1,3.94,20,0.09,0,66,4.7,0,F,New Jersey
830587,1,0,2,18,,0,0,0,0,M,New York
830593,1,0,3.94,33,,0,73.5,9.5,0,M,New York
830595,1,1,3.94,16,1.59,0,33,3,0,F,New Jersey
830617,1,1,3.94,20,1.97,0,97.6,8.5,0,F,New Jersey
830624,0,0,0.64,9,0,0,5.9,0.4,0,F,Chicago
830637,1,0,2.04,29,,1,50.9,1.4,0,F,Chicago
830664,1,0,2.41,15,,0,45.8,2.3,0,F,Chicago
830673,1,1,3.98,19,,0,8.5,0.3,0,M,Chicago
830695,1,1,3.94,20,0.01,0,55,7.8,0,M,Chicago
830704,1,0,3.94,23,,0,60.7,3.1,0,F,California
830737,0,0,2.32,32,,0,46.1,1.9,0,F,California
830739,0,0,1.02,21,,4,4.2,0.2,0,F,New York
830753,1,1,3.94,21,0.29,1,58.1,5.9,0,F,California
830771,1,0,0.77,17,0,0,0.9,0,0,F,Chicago
830802,0,0,0.78,15,0,0,13.5,0.6,0,F,Chicago
830810,0,0,2.98,53,0,0,58.8,9,0,F,Chicago
830812,1,1,3.94,24,1.95,0,158.5,5.5,0,F,Chicago
830824,1,0,3.96,22,0,0,31.6,2.7,0,F,Chicago
830829,1,0,1.98,29,,0,5.7,1.1,0,F,Chicago
830863,1,1,3.94,20,0.02,0,47.1,3.6,0,F,Chicago
830875,1,0,1.75,10,0,0,0,0,0,F,Chicago
830881,1,1,3.94,20,0.01,0,61,1.7,0,F,Chicago
830989,1,1,4.78,33,1.15,1,38.7,5.2,0,F,Chicago
830997,1,0,3.94,22,0.01,0,77.3,4.7,0,F,California
831002,1,1,3.94,20,0.07,0,85.8,3.1,0,F,California
831029,1,1,4.5,15,0.48,0,79.4,3.9,0,F,California
831038,1,0,3.35,21,0,1,82.9,7.7,0,F,California
831043,1,0,3.94,21,0.23,2,118.2,44.8,0,F,California
831116,1,1,3.94,28,1.95,0,59.9,4.2,0,F,Chicago
831125,1,1,3.94,19,1.91,1,69.6,5.8,0,F,Chicago
831138,1,0,1.99,24,,0,64.8,6.7,0,M,New Jersey
831141,1,0,2,20,,0,2.4,0.1,1,F,Chicago
831159,0,0,2.08,24,,1,17.8,1.5,0,F,Chicago
831168,1,0,1.86,29,0,1,53.7,154.7,0,F,Chicago
831193,1,0,1.97,29,0,1,25.6,1.6,0,F,Chicago
831229,1,0,1.32,24,0,0,34.2,5.2,0,F,Chicago
831230,1,0,1.57,20,0,0,15.2,0.9,0,F,Chicago
831238,1,0,1.15,28,0,0,29.6,8.2,0,F,California
831256,1,1,3.94,15,1.35,0,81.7,5.7,0,F,California
831258,1,1,3.94,20,1.95,0,163.9,5.3,0,F,California
831268,1,0,1.98,29,,0,10.4,0.2,0,F,California
831271,1,1,3.94,20,0.03,0,48.1,8.4,0,F,California
831280,1,1,4.11,16,0,0,2.3,0.3,0,F,California
831315,1,0,3.94,12,1.01,1,24.4,4.8,0,F,California
831317,0,0,0,1,,0,0,0,0,F,California
831339,1,0,1.97,29,0,0,16.9,1.3,0,F,California
831375,1,1,3.94,20,1.95,0,37.4,5,0,F,California
831386,1,0,1.23,23,0,0,81.2,16.4,0,F,California
831393,1,1,3.94,21,0.47,1,63.4,13.3,0,F,Chicago
831399,1,0,0.71,8,0,0,7.5,0.3,0,M,Chicago
831419,1,0,3.94,12,1.04,1,109.6,8.4,0,M,Chicago
831560,0,0,1.57,20,,1,3.4,0.2,0,M,Chicago
831566,1,1,3.94,20,1.96,0,49.1,3.2,0,M,Chicago
831578,0,0,0.99,18,0,0,20.4,0.6,0,M,Chicago
831590,1,1,3.94,20,1.97,0,85.3,7.9,0,F,New York
831606,1,1,3.94,22,0.02,0,,,0,F,New York
831617,1,1,3.94,17,0.55,0,143.6,9.1,0,F,New York
831629,1,1,3.94,28,0.05,0,118.3,6.8,0,F,New York
831663,1,1,3.94,25,1.76,0,44.9,1.7,0,F,New York
831688,1,0,1.98,29,0,0,21.8,1.5,0,F,New York
831708,0,0,0.52,0,,0,13.2,1,5,F,New York
831715,1,0,2.04,25,,0,17.2,0.8,0,F,New York
831725,1,0,0.99,18,0,0,10.6,0.7,0,F,New York
831739,1,1,3.94,20,0.01,0,19.9,0.9,0,M,New Jersey
831785,1,1,3.94,17,1.95,0,66,7.8,0,M,Chicago
831793,1,0,3.94,21,0.4,0,54.8,7.9,0,F,Chicago
831830,1,0,4.51,17,1.41,0,34.3,1.4,0,M,New Jersey
831832,1,1,3.93,24,1.93,1,100.8,13.5,0,M,New Jersey
831937,1,0,1.99,29,,0,5.3,0.2,0,M,New Jersey
831951,1,1,3.93,20,0.01,1,88.8,5.1,0,M,New Jersey
831957,1,0,1.95,24,0,10,40.9,2.5,0,M,New Jersey
831994,0,0,1.11,25,,1,64.4,5.3,0,M,California
831999,1,1,3.93,20,1.95,0,195.5,12.5,0,M,California
832001,1,0,1.16,0,0,0,0.6,0,0,M,California
832013,0,0,0.54,26,0,0,53,6,2,M,California
832021,1,0,3.93,22,1.96,0,12.9,0.8,0,M,California
832029,0,0,0.61,40,,0,35.4,3.1,0,M,California
832052,0,0,1.55,39,0,0,1.6,0.6,0,M,California
832077,1,0,0.76,17,0,0,11,1.6,0,M,New Jersey
832104,1,1,3.96,20,,0,37.4,2.9,0,F,California
832139,1,0,1.82,24,0,3,39.7,1,0,F,California
832185,1,0,1.16,13,,0,9.3,0.9,0,F,California
832218,1,1,3.93,20,0.01,0,14.3,3.4,0,F,Chicago
832234,1,1,3.93,22,1.95,0,51.3,3.5,0,F,Chicago
832368,0,0,2.49,0,,1,24.1,1.4,0,M,California
832371,0,0,1.36,0,,0,19.5,1.2,0,M,California
832375,1,1,3.93,21,1.74,0,7.6,1.1,0,M,California
832380,1,1,3.93,20,1.96,0,119.1,9.4,0,M,California
832388,1,0,0.8,9,0,0,15.1,1,0,M,California
832396,1,1,3.93,20,1.42,2,57.4,9.4,0,F,California
832419,0,0,1.36,30,,0,12.6,1.8,0,F,California
832434,1,1,1.57,20,,0,10.3,0.7,0,F,California
832450,1,0,0.77,17,0,0,15.9,1.1,0,F,California
832498,1,0,1.98,29,,0,20,2.8,0,F,California
832525,0,0,0.35,33,0,0,15.4,1.8,0,F,California
832539,1,1,3.93,37,0.18,0,235.9,55.2,0,F,California
832565,1,1,3.93,20,1.97,0,55,2.5,0,F,California
832612,1,0,3.93,22,0.02,0,82.1,5.3,0,F,California
832630,1,1,3.93,20,1.97,1,49.5,1.5,0,F,California
832646,1,0,0.81,17,0,0,17.9,2.7,0,F,California
832670,0,0,1.02,33,0,0,0,0,0,F,California
832671,1,1,3.93,20,0.02,0,90.5,4.9,0,F,California
832682,1,0,0.77,17,0,0,47.9,6.4,0,F,California
832731,1,1,3.93,20,0.1,0,88.1,3.3,0,F,California
832733,1,1,3.93,28,0.01,0,111.7,12.1,0,F,California
832755,0,0,0.72,47,,0,64.7,7.9,0,F,California
832761,1,1,3.93,20,1.97,1,54.1,6,0,F,California
832762,1,0,1.28,24,,0,29.7,2.6,0,F,California
832773,0,0,0.8,8,0,1,28.6,1.6,0,F,California
832781,1,1,3.93,28,0.02,0,30.4,3.3,0,F,California
832799,1,1,3.93,20,0.01,0,55,4.6,0,F,California
832801,1,0,1.16,9,0,0,0,0,0,F,California
832844,1,1,3.93,23,1.96,1,73.7,5.9,0,F,California
832854,1,0,3.93,22,0.02,0,228.6,52.5,0,F,California
832919,1,1,3.93,20,0.02,0,18.2,1.3,0,F,California
832972,1,1,3.93,28,1.96,0,57.1,8,0,F,New York
832978,1,0,1.01,21,,0,7.5,1,0,F,New York
833008,1,0,0.63,18,,0,7.2,0.5,0,F,New York
833031,0,0,2.32,72,,5,157.3,10.7,0,F,New York
833034,1,0,2.2,22,0,0,81.6,5.7,0,F,New York
833082,1,0,3.93,20,1.97,0,52.9,2.7,0,F,New York
833091,1,1,3.93,20,0.01,1,227.8,11.3,0,F,New York
833093,1,0,3.37,22,0.15,0,17,1.1,0,F,New York
833134,0,0,0.55,32,,0,36.8,2.4,1,F,New York
833144,1,0,0.8,17,0,0,7.5,0.4,0,F,New York
833173,1,1,3.93,20,0.02,0,39.4,2.3,0,F,New York
833279,1,0,1.1,18,0,0,29.7,2.8,0,F,Chicago
833336,1,0,3.93,21,0.21,0,12.5,1,0,M,Chicago
833419,1,1,3.93,20,0.02,0,62.1,6.3,0,M,Chicago
833463,0,0,2.64,33,,0,11.5,0.5,0,M,Chicago
833480,1,0,1.81,25,0,0,68.6,3.7,0,F,Chicago
833488,1,0,1.39,29,0,0,23.8,1.8,0,F,Chicago
833519,1,1,3.93,41,,0,21.7,1.2,0,F,Chicago
833549,1,0,2.13,26,,0,43.5,1.5,0,F,Chicago
833561,1,1,3.93,20,1.96,0,23.4,1.2,0,F,Chicago
833568,1,1,3.93,36,0,0,171.4,6.9,0,F,Chicago
833591,1,1,3.93,24,1.97,0,82.4,10.5,0,F,Chicago
833615,1,0,0.59,12,0,0,19.9,1.3,0,F,Chicago
833620,1,1,3.93,20,1.97,0,40.8,5.1,0,F,Chicago
833635,1,0,1.97,29,0,0,46.7,2.4,0,F,Chicago
833672,1,1,1.11,22,,0,9.4,1,0,M,California
833698,1,0,3.92,22,1.12,0,31.8,3,0,M,California
833760,1,1,4.73,17,1.16,0,72.5,6.5,0,M,California
833794,1,0,1.15,9,0,0,0,0,0,M,California
833812,1,0,1.98,29,,0,0,0,0,M,California
833848,1,0,1.98,29,,0,96.6,4.9,0,M,California
833869,1,1,3.92,20,0,0,50.7,3,0,M,California
833927,1,0,1.39,22,0,0,16.1,1.3,0,F,Chicago
833930,1,1,3.92,18,1.76,0,56.5,4,0,F,California
833984,1,0,1.87,23,0,3,52.6,15.3,0,F,California
833991,1,0,0.22,13,0,0,47.6,2.8,0,F,California
834012,1,1,1.15,0,,0,0.6,0,0,F,California
834023,1,0,1.79,26,,0,65.3,6.4,0,F,California
834026,1,0,3.92,22,1.97,0,61,6,0,F,New York
834053,1,0,2.23,26,,1,44.4,4.1,0,F,New York
834055,1,0,2.01,29,,0,10.5,1,0,F,New York
834068,1,0,1.56,27,,0,36.2,6.2,0,F,New York
834114,1,0,1.62,26,,1,24,1.6,0,F,Chicago
834118,1,0,1.98,29,,0,101.8,8.9,0,F,Chicago
834131,1,0,0,0,0,0,0,0,0,F,Chicago
834174,1,0,0.62,10,0,0,3.4,0.1,0,F,Chicago
834221,1,1,3.92,20,0.02,0,105.5,13.4,0,F,Chicago
834277,1,1,3.92,15,1.29,0,69.1,11.8,0,F,Chicago
834284,1,1,3.92,20,0.05,0,80,3.1,0,F,Chicago
834286,1,1,3.92,22,0.07,0,42.6,3.1,0,F,Chicago
834298,1,1,3.92,20,0,0,72.1,11.6,0,F,New York
834310,1,1,3.92,20,0.02,4,8.6,3.1,0,F,New York
834313,1,1,3.92,22,1.97,0,50.1,5.8,0,F,New York
834320,1,0,3.92,22,1.93,0,56,3.8,0,F,New York
834383,1,0,1.13,22,,0,18.6,0.8,0,F,California
834389,1,0,1.69,27,0,0,0,0,0,F,California
834490,1,1,3.92,14,1.34,0,41,2.7,0,F,California
834503,1,1,3.07,20,0,0,28,2.4,0,F,California
834530,1,0,3.81,15,0,0,7.2,0.6,0,F,California
834534,1,1,3.92,20,0.03,0,69.7,4.8,0,M,California
834544,1,1,1,21,,1,13.3,0.9,0,M,California
834575,1,1,3.92,20,0.01,0,11.5,1.4,0,M,California
